Spectrum Number,Spectrum Name,Frequency (MHz),Wavenumber (cm-1),Pressure (Torr),Temperature (C),Tau (us),Tau Error (%),Alpha (ppm/cm),Model (ppm/cm),Residuals (ppm/cm),QF,Background,CIA (ppm/cm)
1,20_torr,394436788.1407831,13156.995034904548,20.000000000000004,25.0,452946.7884020829,0.0262704285420165,7.364310858123265e-05,8.950894424062769e-06,-6.469221415716989e-05,1583.0,0.0,0
1,20_torr,394436937.7490623,13157.00002529958,20.000000000000004,25.0,-1073411.7265579354,0.0361427983150089,-3.107513053428046e-05,5.100732310519918e-06,3.6175862844800375e-05,1583.0,0.0,0
1,20_torr,394437087.564481,13157.005022604037,20.000000000000004,25.0,258855.7627210168,0.0583882032168382,0.0001288609887189,2.535778155183209e-06,-0.0001263252105637168,1583.0,0.0,0
1,20_torr,394437236.78331774,13157.010000008664,20.000000000000004,25.0,451988.6947270515,0.0308590695351214,7.37992120355103e-05,1.1465565014897526e-06,-7.265265553402055e-05,1583.0,0.0,0
1,20_torr,394437384.7470189,13157.014935546473,20.000000000000004,25.0,-419102.14337836375,0.0361427983150089,-7.959016685271679e-05,5.152452879196459e-07,8.010541214063643e-05,1583.0,0.0,0
1,20_torr,394437535.5954086,13157.019967307137,20.000000000000004,25.0,-322222.3348847388,0.0361427983150089,-0.0001035198554183,2.612856926643124e-07,0.00010378114111096432,1583.0,0.0,0
1,20_torr,394437688.88284296,13157.02508042557,20.000000000000004,25.0,-444607.0211664983,0.0361427983150089,-7.502447764387364e-05,1.7134662943044945e-07,7.519582427330409e-05,1583.0,0.0,0
1,20_torr,394437838.8591555,13157.03008309687,20.000000000000004,25.0,1767513.3907561526,0.0054852272773206,1.8871941618244337e-05,1.4229938811991975e-07,-1.8729642230124418e-05,1583.0,0.0,0
1,20_torr,394437986.8385782,13157.035019159095,20.000000000000004,25.0,345938.24293072405,0.0455900465210638,9.642301827408832e-05,1.3348094153892035e-07,-9.62895373325494e-05,1583.0,0.0,0
1,20_torr,394438138.55440784,13157.040079854438,20.000000000000004,25.0,156174.78341093488,0.1061169030683829,0.0002135838372322,1.3306688702774318e-07,-0.00021345077034517227,1583.0,0.0,0
1,20_torr,394438286.3815834,13157.045010838245,20.000000000000004,25.0,498621.4953683589,0.0305491677730796,6.68972553924355e-05,1.338794597212687e-07,-6.676337593271424e-05,1583.0,0.0,0
1,20_torr,394438433.7014464,13157.049924899926,20.000000000000004,25.0,-109676097.77195361,0.0361427983150089,-3.041356339024045e-07,1.4494750143990987e-07,4.490831353423144e-07,1583.0,0.0,0
1,20_torr,394438586.2865054,13157.05501458964,20.000000000000004,25.0,-479513.1447718559,0.0361427983150089,-6.956307639008646e-05,1.6595723596340994e-07,6.972903362604987e-05,1583.0,0.0,0
1,20_torr,394438734.7380343,13157.059966399633,20.000000000000004,25.0,359103.25744266005,0.0441784964557083,9.288807279934352e-05,2.0717911850721027e-07,-9.268089368083631e-05,1583.0,0.0,0
1,20_torr,394438883.1757127,13157.06491774762,20.000000000000004,25.0,352693.7328545417,0.0450781523145167,9.457613337737444e-05,3.064968923977723e-07,-9.426963648497666e-05,1583.0,0.0,0
1,20_torr,394439032.237793,13157.069889923416,20.000000000000004,25.0,1042288.5640951259,0.0127378175440027,3.200304663111596e-05,5.79865126794661e-07,-3.14231815043213e-05,1583.0,0.0,0
1,20_torr,394439186.5751148,13157.075038062325,20.000000000000004,25.0,-474953.3817646615,0.0361427983150089,-7.023091276007219e-05,1.3721112050195036e-06,7.16030239650917e-05,1583.0,0.0,0
1,20_torr,394439334.3606058,13157.079967655682,20.000000000000004,25.0,-978763.7223872811,0.0361427983150089,-3.408014493881763e-05,3.277912729105223e-06,3.735805766792285e-05,1583.0,0.0,0
1,20_torr,394439484.71412635,13157.08498290929,20.000000000000004,25.0,808278.05526125,0.0141901627431091,4.126848341692738e-05,7.444289244185303e-06,-3.3824194172742074e-05,1583.0,0.0,0
1,20_torr,394439634.88354224,13157.089992021822,20.000000000000004,25.0,470383.6749323118,0.0256726812254809,7.091319554109778e-05,1.4961084181684147e-05,-5.595211135941363e-05,1583.0,0.0,0
1,20_torr,394439786.33848494,13157.095044014914,20.000000000000004,25.0,525306.5637425116,0.0162285213472792,6.349893913788112e-05,2.6081974852726236e-05,-3.741696428515488e-05,1583.0,0.0,0
1,20_torr,394439934.06818527,13157.099971747297,20.000000000000004,25.0,162418.15838090944,0.0829535352872757,0.0002053736469637,3.853282465249102e-05,-0.00016684082231120898,1583.0,0.0,0
1,20_torr,394440083.9738009,13157.1049720604,20.000000000000004,25.0,593311.8837404922,0.0007950654294991,5.622070016451064e-05,4.881268038054662e-05,-7.408019783964019e-06,1583.0,0.0,0
1,20_torr,394440234.94592977,13157.110007948557,20.000000000000004,25.0,-152891.11277850176,0.0361427983150089,-0.0002181710167035,5.2540829824032956e-05,0.00027071184652753294,1583.0,0.0,0
1,20_torr,394440385.7846463,13157.115039386556,20.000000000000004,25.0,706403.8899519863,0.0361427983150089,4.722002524941137e-05,4.79237745222017e-05,7.037492727903272e-07,1583.0,0.0,0
1,20_torr,394440533.9044665,13157.119980131938,20.000000000000004,25.0,-548016.0106028061,0.0361427983150089,-6.086758210425979e-05,3.7300142990939475e-05,9.816772509519927e-05,1583.0,0.0,0
1,20_torr,394440687.10378194,13157.125090311043,20.000000000000004,25.0,299076.08856594394,0.0420565562496928,0.0001115315158753,2.4412397162340907e-05,-8.711911871295909e-05,1583.0,0.0,0
1,20_torr,394440833.1270745,13157.129961123788,20.000000000000004,25.0,-313086.0434736285,0.0361427983150089,-0.0001065407105016,1.4013965619914096e-05,0.0001205546761215141,1583.0,0.0,0
1,20_torr,394440984.8733,13157.135022833028,20.000000000000004,25.0,262912.22626505035,0.0592617937370488,0.0001268727970307,6.807308138777519e-06,-0.00012006548889192248,1583.0,0.0,0
1,20_torr,394441136.9451376,13157.140095403522,20.000000000000004,25.0,-310194.4705367178,0.0361427983150089,-0.0001075338624254,2.9168083973318875e-06,0.00011045067082273189,1583.0,0.0,0
1,20_torr,394441282.7721998,13157.144959670726,20.000000000000004,25.0,2779251.2128172093,0.0030178951951089,1.2001941158101798e-05,1.2124459037596232e-06,-1.0789495254342175e-05,1583.0,0.0,0
1,20_torr,394441434.83536994,13157.150031952102,20.000000000000004,25.0,301738.5359930119,0.0542537195234213,0.000110547396308,5.041212877631655e-07,-0.00011004327502023684,1583.0,0.0,0
1,20_torr,394441582.72304004,13157.15496495379,20.000000000000004,25.0,-351754.1772037842,0.0361427983150089,-9.482875167248009e-05,2.54468626694092e-07,9.508322029917418e-05,1583.0,0.0,0
1,20_torr,394441734.28578657,13157.16002054283,20.000000000000004,25.0,299891.2567461598,0.0548763743063097,0.0001112283495082,1.5871932106589488e-07,-0.0001110696301871341,1583.0,0.0,0
1,20_torr,394441885.2717271,13157.165056891694,20.000000000000004,25.0,594581.8048109992,0.0265081086720322,5.610062274007572e-05,1.1664123110947396e-07,-5.598398150896625e-05,1583.0,0.0,0
1,20_torr,394442033.66587627,13157.170006787705,20.000000000000004,25.0,-219029.26441940988,0.0361427983150089,-0.0001522920218366,9.319713622761724e-08,0.0001523852189728276,1583.0,0.0,0
1,20_torr,394442183.05825347,13157.174989981017,20.000000000000004,25.0,-583635.1767762259,0.0361427983150089,-5.715284281537494e-05,7.722656749703576e-08,5.723006938287198e-05,1583.0,0.0,0
1,20_torr,394442334.28025436,13157.180034204008,20.000000000000004,25.0,-307020.12301839277,0.0361427983150089,-0.0001086456783089,6.530994262494419e-08,0.00010871098825152495,1583.0,0.0,0
1,20_torr,394442481.9601078,13157.184960273678,20.000000000000004,25.0,-1409214.4051609908,0.0361427983150089,-2.3670216113072244e-05,5.6322840980119237e-08,2.3726538954052363e-05,1583.0,0.0,0
1,20_torr,394442632.89781255,13157.189995013568,20.000000000000004,25.0,-1939004.3885808678,0.0361427983150089,-1.720285406070088e-05,4.902607145603502e-08,1.7251880132156915e-05,1583.0,0.0,0
1,20_torr,394442783.56676924,13157.195020788991,20.000000000000004,25.0,-2128602.9439631873,0.0361427983150089,-1.5670564402072012e-05,4.313401013326452e-08,1.5713698412205276e-05,1583.0,0.0,0
1,20_torr,394442934.5309199,13157.200056411024,20.000000000000004,25.0,909007.3604394317,0.0168165066437285,3.669542291020622e-05,3.827855387885146e-08,-3.6657144356327366e-05,1583.0,0.0,0
1,20_torr,394443084.53756726,13157.205060094182,20.000000000000004,25.0,600783.4606844475,0.0265642303155815,5.55215176559848e-05,3.425379901840226e-08,-5.54872638569664e-05,1583.0,0.0,0
1,20_torr,394443231.91806823,13157.209976178528,20.000000000000004,25.0,-492793.5044913641,0.0361427983150089,-6.768841150664913e-05,3.0909655341460974e-08,6.771932116199059e-05,1583.0,0.0,0
1,20_torr,394443381.1703083,13157.214954697369,20.000000000000004,25.0,330092.1175786307,0.0501194513200065,0.0001010518208205,2.8015493020082057e-08,-0.00010102380532747991,1583.0,0.0,0
1,20_torr,394443535.3902179,13157.22009891983,20.000000000000004,25.0,-681739.214996792,0.0361427983150089,-4.892840075214415e-05,2.544589482378405e-08,4.895384664696794e-05,1583.0,0.0,0
1,20_torr,394443683.674761,13157.225045159776,20.000000000000004,25.0,314450.97458678373,0.0527791403687047,0.0001060782513511,2.3305091911325496e-08,-0.00010605494625918868,1583.0,0.0,0
1,20_torr,394443832.50760883,13157.230009689196,20.000000000000004,25.0,337252.03942343005,0.0491121735970282,9.890647237253688e-05,2.14231898760782e-08,-9.88850491826608e-05,1583.0,0.0,0
1,20_torr,394443983.36885554,13157.235041878725,20.000000000000004,25.0,299232.0398155472,0.0556252094404933,0.0001114733888135,1.9747592341440518e-08,-0.00011145364122115856,1583.0,0.0,0
1,20_torr,394444130.0807682,13157.239935661364,20.000000000000004,25.0,-405092.31958377187,0.0361427983150089,-8.234273499455277e-05,1.8305143390331437e-08,8.23610401379431e-05,1583.0,0.0,0
1,20_torr,394444281.425761,13157.244983986922,20.000000000000004,25.0,2015752.6523048356,0.0067285997933067,1.654786835164279e-05,1.698123996012564e-08,-1.6530887111682665e-05,1583.0,0.0,0
1,20_torr,394444432.4482555,13157.250021555095,20.000000000000004,25.0,-198789.45886104373,0.0361427983150089,-0.0001677976775576,1.580217909324423e-08,0.00016781347973669324,1583.0,0.0,0
1,20_torr,394444581.27342284,13157.254985828324,20.000000000000004,25.0,-478876.35822254664,0.0361427983150089,-6.965557799433814e-05,1.4759595298827633e-08,6.967033758963697e-05,1583.0,0.0,0
1,20_torr,394444732.1410533,13157.260018230789,20.000000000000004,25.0,296024.06117700017,0.0563966397733038,0.0001126814130824,1.3807280746755174e-08,-0.00011266760580165325,1583.0,0.0,0
1,20_torr,394444881.1707799,13157.26498932738,20.000000000000004,25.0,-815890.7627953326,0.0361427983150089,-4.088342587129242e-05,1.2956531299120045e-08,4.089638240259154e-05,1583.0,0.0,0
1,20_torr,394445032.6412845,13157.270041839562,20.000000000000004,25.0,497458.4069229944,0.0329149991395207,6.705366530267265e-05,1.8048965514096626e-08,-6.703561633715855e-05,1583.0,0.0,0
1,20_torr,394445182.98133415,13157.275056643824,20.000000000000004,25.0,642695.9385642568,0.0251246038545188,5.190076289315189e-05,1.750408745258955e-08,-5.18832588056993e-05,1583.0,0.0,0
1,20_torr,394445329.8440634,13157.279955457165,20.000000000000004,25.0,-214204.7242646896,0.0361427983150089,-0.0001557221001279,1.703803185169883e-08,0.00015573913815975169,1583.0,0.0,0
1,20_torr,394445480.73075867,13157.284988495565,20.000000000000004,25.0,255591.5272545937,0.0657168901324405,0.0001305067107588,1.6620793282510387e-08,-0.0001304900899655175,1583.0,0.0,0
1,20_torr,394445632.8688497,13157.29006327603,20.000000000000004,25.0,486735.5654238704,0.0337741587885428,6.853086540073767e-05,1.6257557424248568e-08,-6.851460784331342e-05,1583.0,0.0,0
1,20_torr,394445777.90635306,13157.29490120639,20.000000000000004,25.0,-879173.9733789563,0.0361427983150089,-3.794062441545613e-05,1.596046518825687e-08,3.7956584880644385e-05,1583.0,0.0,0
1,20_torr,394445931.42741424,13157.300022117775,20.000000000000004,25.0,-1297228.3864871857,0.0361427983150089,-2.571359821237207e-05,1.569419742584045e-08,2.572929240979791e-05,1583.0,0.0,0
1,20_torr,394446079.89932257,13157.304974607552,20.000000000000004,25.0,-256539.0065683699,0.0361427983150089,-0.0001300247083904,1.548046620251475e-08,0.00013004018885660252,1583.0,0.0,0
1,20_torr,394446228.93847036,13157.3099460184,20.000000000000004,25.0,-330570.5050419703,0.0361427983150089,-0.0001009055829575,1.5306371170924486e-08,0.00010092088932867093,1583.0,0.0,0
1,20_torr,394446381.1350307,13157.315022749195,20.000000000000004,25.0,346776.8217174095,0.048149091259635,9.618984727588726e-05,1.5167962047718357e-08,-9.617467931383955e-05,1583.0,0.0,0
1,20_torr,394446531.248366,13157.32002999108,20.000000000000004,25.0,-458542.55558175413,0.0361427983150089,-7.274441404352502e-05,1.5068397915077325e-08,7.27594824414401e-05,1583.0,0.0,0
1,20_torr,394446680.53919375,13157.32500979707,20.000000000000004,25.0,260174.03959144323,0.0647035776016731,0.0001282080624654,1.5004142587740762e-08,-0.00012819305832281226,1583.0,0.0,0
1,20_torr,394446830.6189542,13157.330015919018,20.000000000000004,25.0,565842.0954386266,0.0290006951862736,5.8950031799875467e-05,1.4973184377109223e-08,-5.893505861549836e-05,1583.0,0.0,0
1,20_torr,394446982.5824726,13157.335084876371,20.000000000000004,25.0,-562765.1299596512,0.0361427983150089,-5.927234603573747e-05,1.4975163883301703e-08,5.928732119962077e-05,1583.0,0.0,0
1,20_torr,394447132.3473524,13157.340080495032,20.000000000000004,25.0,-218872.40286899,0.0361427983150089,-0.0001524011665362,1.5009177974859966e-08,0.00015241617571417487,1583.0,0.0,0
1,20_torr,394447281.14155054,13157.345043735242,20.000000000000004,25.0,574014.3085829993,0.0286230121268735,5.811076313090208e-05,1.5074011784784423e-08,-5.80956891191173e-05,1583.0,0.0,0
1,20_torr,394447432.5382315,13157.350093784931,20.000000000000004,25.0,404057.8921743126,0.041247740395413,8.255354038580463e-05,1.8121676139160894e-08,-8.253541870966547e-05,1583.0,0.0,0
1,20_torr,394447579.4810982,13157.35499527137,20.000000000000004,25.0,-560837.8459300708,0.0361427983150089,-5.9476031729810034e-05,1.8365983019408554e-08,5.949439771282944e-05,1583.0,0.0,0
1,20_torr,394447728.10782045,13157.35995292518,20.000000000000004,25.0,-300457.2278634848,0.0361427983150089,-0.0001110188287265,4.9465317506733634e-08,0.00011106829404400673,1583.0,0.0,0
1,20_torr,394447880.19143176,13157.3650258884,20.000000000000004,25.0,-1498702.2284328027,0.0361427983150089,-2.225686256214892e-05,5.067619795593359e-08,2.2307538760104853e-05,1583.0,0.0,0
1,20_torr,394448027.9808199,13157.369955611755,20.000000000000004,25.0,462969.73220889864,0.0371207571798344,7.204879109627044e-05,5.1926108695499315e-08,-7.199686498757494e-05,1583.0,0.0,0
1,20_torr,394448178.2727979,13157.37496881252,20.000000000000004,25.0,4318853.460404059,0.0039419100834391,7.723440914500137e-06,5.3274606843514775e-08,-7.670166307656622e-06,1583.0,0.0,0
1,20_torr,394448327.7132487,13157.3799536094,20.000000000000004,25.0,-4362158.35161307,0.0361427983150089,-7.646767226476414e-06,5.469667750598127e-08,7.701463903982395e-06,1583.0,0.0,0
1,20_torr,394448475.1752462,13157.384872412174,20.000000000000004,25.0,446983.87637564866,0.03844703623934,7.462553188782636e-05,7.551144148097819e-08,-7.455002044634538e-05,1583.0,0.0,0
1,20_torr,394448628.37215006,13157.389982510836,20.000000000000004,25.0,-434016.72866722365,0.0361427983150089,-7.685512404613042e-05,7.77058017632727e-08,7.693282984789369e-05,1583.0,0.0,0
1,20_torr,394448777.07619864,13157.394942743978,20.000000000000004,25.0,159434.47956877967,0.1078650342621284,0.0002092170376824,7.995487889779149e-08,-0.0002091370828035022,1583.0,0.0,0
1,20_torr,394448930.8082469,13157.400070693137,20.000000000000004,25.0,-268121.15589877346,0.0361427983150089,-0.0001244079729852,8.241089484106409e-08,0.00012449038388004106,1583.0,0.0,0
1,20_torr,394449075.4722896,13157.404896166188,20.000000000000004,25.0,-726055.9829169661,0.0361427983150089,-4.594192500942444e-05,8.487364613583712e-08,4.6026798655560274e-05,1583.0,0.0,0
1,20_torr,394449227.54955584,13157.409968917758,20.000000000000004,25.0,-1286714.6794770362,0.0361427983150089,-2.592370325126963e-05,8.758491067655181e-08,2.601128816194618e-05,1583.0,0.0,0
1,20_torr,394449377.6412901,13157.414975439113,20.000000000000004,25.0,-236333.60268791768,0.0361427983150089,-0.0001411412052304,9.041523700749213e-08,0.0001412316204674075,1583.0,0.0,0
1,20_torr,394449527.78523463,13157.419983702011,20.000000000000004,25.0,271189.5773026112,0.0633897978711392,0.0001230003374451,9.34108427501747e-08,-0.00012290692660234983,1583.0,0.0,0
1,20_torr,394449676.1971155,13157.424934189488,20.000000000000004,25.0,-83593088.88381892,0.0361427983150089,-3.990331014825317e-07,9.654497304111056e-08,4.955780745236423e-07,1583.0,0.0,0
1,20_torr,394449825.4646581,13157.429913218766,20.000000000000004,25.0,-1007688.0281976243,0.0361427983150089,-3.3101921017636086e-05,9.988356118049898e-08,3.3201804578816585e-05,1583.0,0.0,0
1,20_torr,394449975.8857699,13157.434930726971,20.000000000000004,25.0,-238634.72131019318,0.0361427983150089,-0.0001397802018779,1.0345144977439596e-07,0.0001398836533276744,1583.0,0.0,0
1,20_torr,394450128.4010285,13157.440018088397,20.000000000000004,25.0,-467679.39354816684,0.0361427983150089,-7.132323976634601e-05,1.0729410288587513e-07,7.143053386923189e-05,1583.0,0.0,0
1,20_torr,394450276.2828079,13157.44495089359,20.000000000000004,25.0,-621805.1143842813,0.0361427983150089,-5.364447597515358e-05,1.1125404408120828e-07,5.375573001923479e-05,1583.0,0.0,0
1,20_torr,394450427.39366895,13157.449991409354,20.000000000000004,25.0,-423041.1934387659,0.0361427983150089,-7.884908145391629e-05,1.1555845846280448e-07,7.896463991237909e-05,1583.0,0.0,0
1,20_torr,394450578.41607344,13157.455028974526,20.000000000000004,25.0,657057.9903968303,0.0261192264442949,5.076630983464579e-05,1.2014339331847178e-07,-5.064616644132732e-05,1583.0,0.0,0
1,20_torr,394450728.86818266,13157.460047516695,20.000000000000004,25.0,-1181453.3197426505,0.0361427983150089,-2.8233370682035115e-05,1.2501754204284035e-07,2.8358388224077955e-05,1583.0,0.0,0
